image_id,ast_tree_count,total_ast_node_count,max_ast_depth,frac_expression_count,sup_expression_count,sub_expression_count,sqrt_expression_count,env_expression_count,bigop_expression_count,accent_expression_count,stackrel_expression_count,textcircled_expression_count,distinct_structure_type_count,structure_combination,total_token_count,distinct_token_count,rare10_token_occurrence_count,rare10_expression_count,has_rare10,english_tokens,digit_tokens,greek_tokens,special_symbol_tokens,operator_tokens,grouping_tokens,structural_tokens,CJK_tokens,punctuation_tokens,layout__alignment_tokens,other__unknown_tokens
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.17_25,10,20,2,7,1,2,4,0,0,0,0,0,4,frac+sup+sub+sqrt,223,29,0,0,False,22,41,4,23,23,22,86,1,1,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.18_09,25,67,2,12,17,4,0,0,0,0,0,4,4,frac+sup+sub+textcircled,979,54,0,0,False,171,152,0,67,130,146,245,39,29,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.18_126,23,38,2,8,10,1,0,0,0,0,0,0,3,frac+sup+sub,769,63,0,0,False,124,105,0,29,88,128,144,120,31,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.18_47,22,37,3,8,8,4,0,0,0,0,0,4,4,frac+sup+sub+textcircled,465,45,0,0,False,76,73,0,31,54,62,133,22,14,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.18_80,14,30,2,11,9,0,0,0,0,0,0,0,2,frac+sup,355,29,0,0,False,55,63,0,17,60,36,120,3,1,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_00,19,57,3,9,10,8,0,0,0,0,0,0,3,frac+sup+sub,453,47,0,0,False,77,57,0,33,41,34,193,15,3,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_09,31,88,2,12,22,11,1,0,0,0,0,0,4,frac+sup+sub+sqrt,882,60,0,0,False,131,127,10,58,115,90,316,21,14,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_104,7,8,2,3,3,0,0,0,0,0,0,0,2,frac+sup,107,23,0,0,False,21,15,0,6,15,18,30,1,1,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_107,17,25,2,3,8,4,0,0,0,0,0,0,3,frac+sup+sub,345,64,0,0,False,63,38,0,26,40,54,83,35,6,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_112,12,37,2,8,10,2,0,0,0,0,0,0,3,frac+sup+sub,356,37,0,0,False,68,39,0,21,49,30,135,10,4,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_142,22,41,2,6,12,6,0,0,0,0,0,0,3,frac+sup+sub,411,45,0,0,False,77,54,0,30,49,50,139,9,3,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_31,22,20,2,5,10,1,0,0,0,0,0,0,3,frac+sup+sub,408,59,0,0,False,92,37,0,40,61,60,72,40,6,0,0
20250906-0057-2468-ab37-0e47ba776166_%e4%ba%8c.19_72,6,5,2,2,2,0,0,0,0,0,0,0,2,frac+sup,104,36,0,0,False,13,16,0,4,12,18,19,18,4,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.15_135,8,20,2,0,1,7,0,1,0,0,0,0,3,sup+sub+env,175,35,0,0,False,29,35,0,9,21,6,65,6,3,1,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.15_155,15,90,3,10,2,9,0,2,0,0,0,0,4,frac+sup+sub+env,853,51,0,0,False,88,156,0,5,115,56,389,37,4,3,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.15_24,19,72,2,11,6,12,0,2,0,0,0,0,4,frac+sup+sub+env,710,65,0,0,False,83,120,0,5,78,52,300,60,10,2,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.15_58,16,70,2,10,5,11,0,2,0,0,0,0,4,frac+sup+sub+env,677,55,1,1,True,84,114,0,5,81,50,296,36,9,2,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.16_121,21,61,3,5,4,0,9,2,0,4,0,0,5,frac+sup+sqrt+env+accent,778,108,2,1,True,170,78,1,41,65,26,241,99,53,4,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.16_164,21,112,3,7,1,12,12,4,0,12,0,0,6,frac+sup+sub+sqrt+env+accent,964,84,0,0,False,129,145,2,32,78,42,425,69,36,6,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.16_168,29,45,3,4,0,1,10,2,0,9,0,0,5,frac+sub+sqrt+env+accent,602,74,1,1,True,115,79,0,37,53,41,194,43,37,3,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.16_177,26,55,3,3,2,5,9,2,0,5,0,0,6,frac+sup+sub+sqrt+env+accent,662,85,0,0,False,154,69,1,41,50,26,215,79,25,2,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.17_114,24,39,2,8,2,2,11,0,0,0,0,2,5,frac+sup+sub+sqrt+textcircled,648,69,2,2,True,48,201,0,16,87,52,149,74,21,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.17_141,5,11,2,4,0,0,3,2,0,0,0,0,3,frac+sqrt+env,202,38,0,0,False,15,67,0,0,30,18,55,8,7,2,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.17_163,24,18,2,5,4,3,4,0,0,0,0,0,4,frac+sup+sub+sqrt,439,69,4,4,True,40,114,0,17,45,46,70,97,10,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.17_80,23,15,2,4,1,1,3,1,0,0,0,2,6,frac+sup+sub+sqrt+env+textcircled,444,73,6,5,True,36,107,0,6,42,22,62,152,16,1,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_00,38,69,2,2,19,6,0,0,0,0,0,0,3,frac+sup+sub,869,74,0,0,False,189,117,0,38,146,114,213,45,7,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_03,21,30,2,6,5,5,0,1,0,0,0,0,4,frac+sup+sub+env,514,70,0,0,False,78,77,5,21,75,80,109,57,11,1,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_07,8,4,1,1,2,0,0,0,0,0,0,0,2,frac+sup,154,36,0,0,False,30,26,0,9,29,28,16,13,3,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_127,24,42,2,9,5,6,0,0,0,0,0,0,3,frac+sup+sub,618,59,0,0,False,104,103,0,44,104,84,148,21,10,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_146,53,29,2,2,18,2,0,0,0,0,0,0,3,frac+sup+sub,732,79,1,1,True,161,104,0,49,132,104,93,82,7,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_176,8,7,1,1,2,0,0,1,0,0,0,0,3,frac+sup+env,183,30,0,0,False,36,26,0,8,37,28,40,4,1,3,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_198,11,7,1,2,3,0,0,0,0,0,0,0,2,frac+sup,234,34,0,0,False,53,36,0,15,46,46,27,9,2,0,0
20250912-0723-5526-e880-1638d5001195_%e4%ba%8c.19_71,17,27,2,5,4,6,0,1,0,0,0,0,4,frac+sup+sub+env,447,53,0,0,False,73,70,0,24,66,78,98,23,14,1,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_06,30,44,2,17,6,0,5,0,0,0,0,0,3,frac+sup+sqrt,560,58,0,0,False,1,80,78,71,71,30,184,44,1,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_110,20,53,2,18,6,0,4,0,0,0,0,0,3,frac+sup+sqrt,568,31,0,0,False,2,84,73,47,71,58,233,0,0,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_132,28,61,2,21,8,0,6,0,0,0,0,0,3,frac+sup+sqrt,686,58,0,0,False,5,100,83,75,82,50,261,23,7,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_133,23,54,2,19,6,0,5,0,0,0,0,0,3,frac+sup+sqrt,580,36,0,0,False,2,87,72,52,77,56,232,1,1,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_160,18,29,2,11,4,0,3,0,0,0,0,0,3,frac+sup+sqrt,308,32,0,0,False,2,47,39,29,41,24,123,2,1,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_48,22,48,2,17,5,0,4,0,0,0,0,0,3,frac+sup+sqrt,554,44,0,0,False,3,74,70,66,71,48,212,9,1,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_75,27,108,3,23,11,0,3,0,0,0,0,0,3,frac+sup+sqrt,977,40,0,0,False,2,139,110,95,110,63,444,11,3,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.16_85,19,49,3,14,8,0,4,0,0,0,0,0,3,frac+sup+sqrt,480,40,0,0,False,2,76,50,50,62,32,199,9,0,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.17_100,28,15,1,3,0,0,0,1,0,3,0,0,3,frac+env+accent,401,57,1,1,True,53,99,7,18,74,58,60,12,19,1,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.17_132,30,41,1,5,0,0,0,2,0,14,0,0,3,frac+env+accent,492,61,1,1,True,80,68,7,24,64,38,157,28,24,2,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.17_54,8,8,1,0,0,3,0,0,0,3,0,0,2,sub+accent,95,22,0,0,False,15,20,0,1,20,10,26,1,2,0,0
20250913-0821-097b-0e63-d8dfb5016574_%e4%b8%80.17_73,45,61,3,4,2,3,3,1,0,15,0,0,6,frac+sup+sub+sqrt+env+accent,757,61,1,1,True,136,148,7,28,134,58,219,12,12,3,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_107,8,7,1,2,1,2,0,1,0,0,0,0,4,frac+sup+sub+env,176,64,0,0,False,31,27,0,14,29,12,30,28,4,1,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_134,14,14,2,4,4,1,0,1,0,0,0,0,4,frac+sup+sub+env,260,63,0,0,False,35,49,0,15,43,18,66,26,6,2,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_194,21,24,2,8,7,3,0,0,0,0,0,2,4,frac+sup+sub+textcircled,411,85,6,6,True,68,62,1,33,62,32,90,47,16,0,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_22,19,12,2,4,2,2,0,0,0,0,0,2,4,frac+sup+sub+textcircled,217,54,0,0,False,25,40,1,18,36,20,46,23,8,0,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_34,21,32,2,7,6,4,0,1,0,0,0,6,5,frac+sup+sub+env+textcircled,500,97,7,5,True,67,74,3,21,70,32,123,92,16,2,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_47,18,22,2,4,5,4,2,0,0,0,0,2,5,frac+sup+sub+sqrt+textcircled,398,84,0,0,False,64,58,1,19,60,34,80,71,11,0,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_50,21,18,2,5,3,3,0,0,0,0,0,2,4,frac+sup+sub+textcircled,330,81,2,2,True,52,54,1,24,54,20,70,49,6,0,0
20250915-1217-09f4-78c5-af7146901132_%e4%ba%8c.15_70,23,30,2,8,7,3,2,2,0,0,0,2,6,frac+sup+sub+sqrt+env+textcircled,408,71,0,0,False,72,69,1,28,64,18,123,26,4,3,0
20250916-0658-4889-b9ca-51548b850223_15_178,19,31,2,5,9,2,0,0,0,0,0,0,3,frac+sup+sub,625,56,0,0,False,126,82,0,41,92,72,115,71,26,0,0
20250916-0658-4889-b9ca-51548b850223_15_33,24,41,2,7,10,3,0,2,0,0,0,0,4,frac+sup+sub+env,689,77,1,1,True,98,98,0,39,82,78,165,107,20,2,0
20250916-0658-4889-b9ca-51548b850223_15_70,8,6,1,2,2,0,0,1,0,0,0,0,3,frac+sup+env,130,30,0,0,False,29,21,0,2,22,20,27,4,4,1,0
20250916-0658-4889-b9ca-51548b850223_15_79,20,38,2,10,5,3,0,1,0,0,0,0,4,frac+sup+sub+env,532,56,0,0,False,88,87,0,23,91,52,168,16,5,2,0
20250916-0658-4889-b9ca-51548b850223_16_03,9,14,2,2,6,0,0,2,0,0,0,0,3,frac+sup+env,188,29,0,0,False,36,33,0,6,29,20,58,3,1,2,0
20250916-0658-4889-b9ca-51548b850223_16_05,33,21,1,0,9,2,0,1,0,0,0,3,4,sup+sub+env+textcircled,567,78,2,2,True,89,86,0,34,76,90,68,105,18,1,0
20250916-0658-4889-b9ca-51548b850223_16_119,21,20,2,0,13,0,0,2,0,0,0,0,2,sup+env,526,70,0,0,False,87,81,0,35,82,80,75,76,7,3,0
20250916-0658-4889-b9ca-51548b850223_16_84,17,22,1,2,9,0,0,1,0,0,0,3,4,frac+sup+env+textcircled,411,53,0,0,False,58,98,0,14,82,48,77,29,4,1,0
20250916-0658-4889-b9ca-51548b850223_17_153,29,39,2,9,15,2,0,0,0,0,0,0,3,frac+sup+sub,476,60,1,1,True,92,52,0,19,49,62,141,54,7,0,0
20250916-0658-4889-b9ca-51548b850223_17_164,9,11,2,2,4,1,0,0,0,0,0,0,3,frac+sup+sub,185,41,0,0,False,30,21,0,13,19,30,41,22,9,0,0
20250916-0658-4889-b9ca-51548b850223_17_32,24,60,2,12,15,5,0,0,0,0,0,2,4,frac+sup+sub+textcircled,818,66,0,0,False,147,83,0,50,81,106,222,96,33,0,0
20250916-0658-4889-b9ca-51548b850223_17_57,29,45,2,12,11,5,0,0,0,0,0,0,3,frac+sup+sub,589,62,0,0,False,113,61,0,47,68,65,167,48,20,0,0
20250916-0658-4889-b9ca-51548b850223_18_112,37,57,2,8,19,5,0,0,0,0,0,0,3,frac+sup+sub,731,71,0,0,False,158,73,0,58,109,88,191,47,7,0,0
20250916-0658-4889-b9ca-51548b850223_18_140,10,3,1,0,3,0,0,0,0,0,0,0,1,sup,148,40,0,0,False,36,16,0,18,27,22,9,18,2,0,0
20250916-0658-4889-b9ca-51548b850223_18_172,24,37,1,3,16,5,0,0,0,0,0,0,3,frac+sup+sub,622,61,0,0,False,132,59,0,56,109,74,121,64,7,0,0
20250916-0658-4889-b9ca-51548b850223_18_84,26,43,2,7,17,0,0,0,0,0,0,0,2,frac+sup,564,47,0,0,False,120,64,0,37,92,58,153,26,14,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_02,16,50,2,9,6,8,0,0,0,0,0,0,3,frac+sup+sub,516,76,4,1,True,31,149,1,0,42,18,188,76,11,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_17,17,55,2,11,6,6,0,0,0,0,0,0,3,frac+sup+sub,575,71,2,1,True,41,163,0,5,46,32,215,61,12,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_28,12,16,2,5,2,3,0,0,0,0,0,0,3,frac+sup+sub,305,83,11,4,True,17,79,1,5,21,18,64,83,17,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_30,10,14,2,3,2,3,0,0,0,0,0,0,3,frac+sup+sub,236,73,7,3,True,14,62,2,3,18,10,50,66,11,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_47,11,49,2,8,6,8,0,0,0,0,0,0,3,frac+sup+sub,414,50,1,1,True,30,108,0,0,29,16,181,45,5,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_59,13,49,2,9,6,5,0,0,0,0,0,0,3,frac+sup+sub,432,41,0,0,False,27,141,0,2,33,16,189,16,8,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_65,17,56,2,10,5,3,0,0,0,0,0,0,3,frac+sup+sub,576,82,5,3,True,32,169,0,6,45,20,216,79,9,0,0
20250917-0224-5414-c8b8-e7e46c157027_15_73,17,52,2,10,7,8,0,0,0,0,0,0,3,frac+sup+sub,516,63,0,0,False,35,156,0,3,42,18,196,55,11,0,0
20250917-0224-5414-c8b8-e7e46c157027_16_04,15,23,2,5,0,8,1,1,0,0,3,0,5,frac+sub+sqrt+env+stackrel,350,68,0,0,False,71,54,1,17,25,22,102,34,23,1,0
20250917-0224-5414-c8b8-e7e46c157027_16_11,18,31,3,5,0,10,1,2,0,2,4,0,6,frac+sub+sqrt+env+accent+stackrel,405,70,0,0,False,83,49,1,26,26,18,139,40,21,2,0
20250917-0224-5414-c8b8-e7e46c157027_16_35,26,26,2,4,0,13,1,1,0,1,0,0,5,frac+sub+sqrt+env+accent,405,73,0,0,False,94,51,0,33,23,18,115,51,19,1,0
20250917-0224-5414-c8b8-e7e46c157027_16_51,27,95,3,12,3,23,6,0,0,0,0,0,4,frac+sup+sub+sqrt,769,64,0,0,False,160,124,1,28,67,4,335,42,8,0,0
20250917-0224-5414-c8b8-e7e46c157027_16_57,25,26,2,5,0,13,1,1,0,0,2,0,5,frac+sub+sqrt+env+stackrel,390,64,0,0,False,91,56,2,18,33,22,109,32,26,1,0
20250917-0224-5414-c8b8-e7e46c157027_16_65,29,47,2,7,0,18,2,3,0,1,0,0,5,frac+sub+sqrt+env+accent,656,82,0,0,False,149,80,15,34,36,24,196,89,28,5,0
20250917-0224-5414-c8b8-e7e46c157027_16_68,19,43,2,7,0,12,1,3,0,1,3,0,6,frac+sub+sqrt+env+accent+stackrel,609,92,0,0,False,111,76,2,29,47,22,207,82,27,6,0
20250917-0224-5414-c8b8-e7e46c157027_16_71,29,48,2,12,0,15,3,2,0,0,0,0,4,frac+sub+sqrt+env,624,75,0,0,False,136,98,2,27,43,26,201,57,29,5,0
20250917-0224-5414-c8b8-e7e46c157027_17_01,14,42,2,9,5,1,4,0,0,0,0,0,4,frac+sup+sub+sqrt,448,41,0,0,False,81,86,1,41,51,10,176,1,1,0,0
20250917-0224-5414-c8b8-e7e46c157027_17_10,12,25,2,9,2,0,2,0,0,0,0,0,3,frac+sup+sqrt,278,33,0,0,False,53,36,3,43,24,8,109,1,1,0,0
20250917-0224-5414-c8b8-e7e46c157027_17_63,27,87,3,19,11,0,7,0,0,0,0,0,3,frac+sup+sqrt,763,39,0,0,False,103,179,1,30,89,8,351,1,1,0,0
20250917-0224-5414-c8b8-e7e46c157027_17_71,22,72,3,18,6,0,3,0,0,0,0,0,3,frac+sup+sqrt,638,47,0,0,False,109,110,3,41,65,8,292,9,1,0,0
20250917-0224-5414-c8b8-e7e46c157027_18_01,27,71,2,9,5,13,3,3,0,0,0,0,5,frac+sup+sub+sqrt+env,721,62,0,0,False,151,126,0,27,86,35,264,17,12,3,0
20250917-0224-5414-c8b8-e7e46c157027_18_06,24,75,2,8,6,13,2,3,0,0,0,0,5,frac+sup+sub+sqrt+env,685,58,0,0,False,118,132,0,16,85,32,268,20,11,3,0
20250917-0224-5414-c8b8-e7e46c157027_18_07,20,94,3,8,6,12,2,0,0,0,0,0,4,frac+sup+sub+sqrt,815,62,0,0,False,149,148,2,30,91,51,316,17,11,0,0
20250917-0224-5414-c8b8-e7e46c157027_18_12,29,70,2,8,6,13,5,2,0,0,0,0,5,frac+sup+sub+sqrt+env,757,90,2,1,True,148,119,12,44,91,44,240,42,15,2,0
20250917-0224-5414-c8b8-e7e46c157027_18_13,24,82,3,12,8,11,2,2,0,0,0,0,5,frac+sup+sub+sqrt+env,672,59,0,0,False,119,124,0,8,73,22,294,22,8,2,0
20250917-0224-5414-c8b8-e7e46c157027_18_52,35,84,3,12,11,14,7,4,0,0,0,0,5,frac+sup+sub+sqrt+env,725,64,0,0,False,120,132,0,31,86,28,300,17,7,4,0
20250917-0224-5414-c8b8-e7e46c157027_18_56,21,67,4,7,4,10,3,2,0,0,0,0,5,frac+sup+sub+sqrt+env,569,59,0,0,False,90,108,3,10,72,14,245,16,9,2,0
20250917-0224-5414-c8b8-e7e46c157027_18_59,16,30,2,3,5,6,4,1,0,0,0,0,5,frac+sup+sub+sqrt+env,286,40,0,0,False,45,63,0,3,37,26,101,3,7,1,0
20250917-0850-557e-a7b5-76c773514305_16_18,30,68,2,18,6,0,8,0,0,0,0,3,4,frac+sup+sqrt+textcircled,731,59,0,0,False,59,135,39,36,74,54,288,30,16,0,0
20250917-0850-557e-a7b5-76c773514305_16_197,16,34,2,13,1,0,5,0,0,0,0,0,3,frac+sup+sqrt,434,44,1,1,True,33,73,28,27,41,47,154,21,10,0,0
20250917-0850-557e-a7b5-76c773514305_16_54,6,18,1,5,3,0,3,0,0,0,0,0,3,frac+sup+sqrt,178,34,1,1,True,19,29,5,21,18,10,68,7,1,0,0
20250917-0850-557e-a7b5-76c773514305_16_72,21,60,2,17,2,1,8,1,0,0,0,0,5,frac+sup+sub+sqrt+env,655,51,1,1,True,50,141,32,33,80,26,271,16,5,1,0
20250917-0850-557e-a7b5-76c773514305_17_186,7,8,1,2,0,0,4,0,0,0,0,0,2,frac+sqrt,134,28,0,0,False,26,15,3,26,19,10,32,3,0,0,0
20250917-0850-557e-a7b5-76c773514305_17_192,27,51,2,9,9,4,6,1,0,0,0,0,5,frac+sup+sub+sqrt+env,567,68,0,0,False,92,68,8,46,58,62,186,37,8,2,0
20250917-0850-557e-a7b5-76c773514305_17_196,31,72,2,17,8,0,12,3,0,0,0,0,4,frac+sup+sqrt+env,739,50,0,0,False,111,98,19,63,91,28,295,23,7,4,0
20250917-0850-557e-a7b5-76c773514305_17_58,21,40,2,15,0,0,9,1,0,0,0,0,3,frac+sqrt+env,458,40,0,0,False,50,59,19,51,63,20,185,8,2,1,0
20250917-0850-557e-a7b5-76c773514305_18_114,55,84,4,18,26,15,0,0,0,0,0,0,3,frac+sup+sub,969,75,2,1,True,159,145,0,47,118,120,298,65,17,0,0
20250917-0850-557e-a7b5-76c773514305_18_149,29,78,2,12,24,6,0,0,0,0,0,2,4,frac+sup+sub+textcircled,1009,73,1,1,True,178,142,0,43,122,136,272,99,17,0,0
20250917-0850-557e-a7b5-76c773514305_18_199,19,38,2,8,11,2,0,0,0,0,0,0,3,frac+sup+sub,582,55,2,1,True,100,88,5,22,84,80,144,43,16,0,0
20250917-0850-557e-a7b5-76c773514305_18_61,8,12,1,2,4,2,0,0,0,0,0,0,3,frac+sup+sub,112,25,0,0,False,14,27,0,4,13,8,42,4,0,0,0
20250917-1206-23a2-8f6e-972b5b337375_16_136,5,11,1,0,0,4,0,0,0,0,0,0,1,sub,115,34,0,0,False,19,21,0,4,14,4,33,18,2,0,0
20250917-1206-23a2-8f6e-972b5b337375_16_142,21,85,2,12,8,17,0,0,0,0,0,0,3,frac+sup+sub,621,34,0,0,False,87,98,0,15,80,12,321,7,1,0,0
20250917-1206-23a2-8f6e-972b5b337375_16_169,29,106,3,14,7,18,0,1,0,0,0,11,5,frac+sup+sub+env+textcircled,738,47,0,0,False,78,135,0,13,80,16,401,11,3,1,0
20250917-1206-23a2-8f6e-972b5b337375_16_28,20,137,2,18,8,19,0,0,0,0,0,3,4,frac+sup+sub+textcircled,952,55,1,1,True,111,155,0,12,91,16,535,29,3,0,0
20250918-0139-1634-a8b1-30a529526108_15_108,4,2,1,2,0,0,0,0,0,0,0,0,1,frac,51,22,0,0,False,13,7,1,8,5,2,10,4,1,0,0
20250918-0139-1634-a8b1-30a529526108_15_198,21,28,2,8,1,3,6,0,0,0,0,0,4,frac+sup+sub+sqrt,361,52,0,0,False,74,50,6,38,51,18,104,18,2,0,0
20250918-0139-1634-a8b1-30a529526108_15_22,34,50,3,16,2,4,9,0,0,0,0,0,4,frac+sup+sub+sqrt,589,50,0,0,False,95,91,9,55,81,20,204,25,9,0,0
20250918-0139-1634-a8b1-30a529526108_15_64,43,80,3,19,11,1,19,0,0,0,0,0,4,frac+sup+sub+sqrt,822,58,1,1,True,120,138,4,70,107,14,318,39,12,0,0
20250918-0139-1634-a8b1-30a529526108_16_105,13,41,2,6,4,4,0,0,0,0,0,0,3,frac+sup+sub,452,51,4,3,True,26,146,0,5,38,24,157,36,20,0,0
20250918-0139-1634-a8b1-30a529526108_16_121,11,30,2,6,3,3,0,0,0,0,0,0,3,frac+sup+sub,327,48,0,0,False,18,113,0,2,24,16,114,24,16,0,0
20250918-0139-1634-a8b1-30a529526108_16_129,16,50,2,9,4,4,0,0,0,0,0,0,3,frac+sup+sub,542,56,2,1,True,25,184,0,4,51,24,202,33,19,0,0
20250918-0139-1634-a8b1-30a529526108_16_138,12,42,2,6,4,4,0,0,0,0,0,0,3,frac+sup+sub,399,53,2,2,True,25,127,0,0,29,14,162,35,7,0,0
20250918-0139-1634-a8b1-30a529526108_16_144,6,3,1,1,0,0,0,0,0,0,0,0,1,frac,103,27,1,1,True,3,42,0,2,13,14,15,7,7,0,0
20250918-0139-1634-a8b1-30a529526108_16_158,3,1,1,1,0,0,0,0,0,0,0,0,1,frac,86,30,1,1,True,2,37,0,1,13,10,5,9,9,0,0
20250918-0139-1634-a8b1-30a529526108_16_35,12,33,2,5,3,3,0,0,0,0,0,0,3,frac+sup+sub,390,59,6,2,True,22,130,0,1,29,24,125,42,17,0,0
20250918-0139-1634-a8b1-30a529526108_16_42,9,40,2,6,4,4,0,0,0,0,0,0,3,frac+sup+sub,394,42,1,1,True,24,130,0,0,37,20,156,15,12,0,0
20250918-0139-1634-a8b1-30a529526108_19_114,32,127,2,14,20,15,0,0,0,0,0,0,3,frac+sup+sub,994,73,7,5,True,149,160,0,32,94,88,425,40,6,0,0
20250918-0139-1634-a8b1-30a529526108_19_138,5,8,2,3,3,0,0,0,0,0,0,0,2,frac+sup,122,46,0,0,False,22,16,0,6,11,16,30,18,3,0,0
20250918-0139-1634-a8b1-30a529526108_19_159,12,30,2,7,7,0,0,0,0,0,0,0,2,frac+sup,395,43,0,0,False,91,41,0,16,50,70,112,12,3,0,0
20250918-0139-1634-a8b1-30a529526108_19_53,25,65,2,10,15,0,0,1,0,0,0,0,3,frac+sup+env,876,79,3,3,True,175,104,0,33,104,122,234,80,23,1,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.16_30,28,49,1,15,11,0,2,0,0,0,0,0,3,frac+sup+sqrt,597,70,1,1,True,61,117,0,18,68,64,216,49,4,0,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.16_39,18,43,2,11,10,5,0,2,0,0,0,0,4,frac+sup+sub+env,457,55,0,0,False,60,73,0,19,41,52,178,21,7,6,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.16_59,15,20,2,4,3,3,5,1,0,0,0,0,5,frac+sup+sub+sqrt+env,250,49,1,1,True,40,51,0,11,27,20,75,20,5,1,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.16_72,24,56,2,15,10,1,5,2,0,0,0,0,5,frac+sup+sub+sqrt+env,658,75,2,1,True,63,108,0,35,63,74,232,67,14,2,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.18_198,18,58,2,5,4,7,0,0,0,0,0,3,4,frac+sup+sub+textcircled,549,48,0,0,False,91,84,0,17,53,81,194,22,7,0,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.18_21,6,0,0,0,0,0,0,0,0,0,0,0,0,,57,22,0,0,False,16,6,0,3,6,20,0,5,1,0,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.18_39,15,3,1,0,3,0,0,0,0,0,0,0,1,sup,287,53,1,1,True,65,37,0,28,39,70,9,30,9,0,0
20250919-0513-32c0-d6b9-b851f6035002_%e4%b8%80.18_63,27,87,2,9,5,12,0,1,0,0,0,0,4,frac+sup+sub+env,807,60,2,1,True,131,117,0,20,69,118,306,36,9,1,0
20250921-1152-3270-2243-37534b172423_16_02,28,61,3,11,10,9,2,1,0,0,0,4,6,frac+sup+sub+sqrt+env+textcircled,737,53,0,0,False,106,169,1,11,115,54,229,30,19,3,0
